filename,label
soto_ayam_Image_183.png,soto_ayam
soto_ayam_Image_184.jpg,soto_ayam
soto_ayam_Image_185.jpg,soto_ayam
soto_ayam_Image_186.jpg,soto_ayam
soto_ayam_Image_187.jpg,soto_ayam
soto_ayam_Image_188.jpg,soto_ayam
soto_ayam_Image_189.JPG,soto_ayam
soto_ayam_Image_190.jpg,soto_ayam
soto_ayam_Image_191.jpg,soto_ayam
soto_ayam_Image_192.jpg,soto_ayam
soto_ayam_Image_193.jpg,soto_ayam
soto_ayam_Image_194.jpg,soto_ayam
soto_ayam_Image_195.jpg,soto_ayam
soto_ayam_Image_196.jpg,soto_ayam
soto_ayam_Image_197.jpg,soto_ayam
soto_ayam_Image_198.jpg,soto_ayam
soto_ayam_Image_199.jpg,soto_ayam
soto_ayam_Image_200.jpg,soto_ayam
soto_ayam_Image_51.jpg,soto_ayam
soto_ayam_Image_52.jpg,soto_ayam
soto_ayam_Image_53.jpg,soto_ayam
soto_ayam_Image_54.jpg,soto_ayam
soto_ayam_Image_55.jpg,soto_ayam
soto_ayam_Image_56.jpg,soto_ayam
soto_ayam_Image_57.jpg,soto_ayam
soto_ayam_Image_58.jpg,soto_ayam
soto_ayam_Image_59.jpg,soto_ayam
soto_ayam_Image_60.jpg,soto_ayam
soto_ayam_Image_61.jpg,soto_ayam
soto_ayam_Image_62.jpg,soto_ayam
soto_ayam_Image_63.jpg,soto_ayam
soto_ayam_Image_64.jpg,soto_ayam
soto_ayam_Image_65.jpg,soto_ayam
soto_ayam_Image_66.jpg,soto_ayam
soto_ayam_Image_67.JPG,soto_ayam
soto_ayam_Image_68.jpg,soto_ayam
soto_ayam_Image_69.jpg,soto_ayam
soto_ayam_Image_70.jpg,soto_ayam
soto_ayam_Image_71.jpg,soto_ayam
soto_ayam_Image_72.jpg,soto_ayam
soto_ayam_Image_73.jpg,soto_ayam
soto_ayam_Image_74.jpg,soto_ayam
soto_ayam_Image_75.jpg,soto_ayam
soto_ayam_Image_76.jpg,soto_ayam
soto_ayam_Image_77.png,soto_ayam
soto_ayam_Image_78.jpg,soto_ayam
soto_ayam_Image_79.jpg,soto_ayam
soto_ayam_Image_80.jpg,soto_ayam
soto_ayam_Image_81.jpg,soto_ayam
soto_ayam_Image_82.jpg,soto_ayam
soto_ayam_Image_83.webp,soto_ayam
soto_ayam_Image_84.JPG,soto_ayam
soto_ayam_Image_85.jpg,soto_ayam
soto_ayam_Image_86.jpg,soto_ayam
soto_ayam_Image_87.jpg,soto_ayam
soto_ayam_Image_88.jpg,soto_ayam
soto_ayam_Image_89.jpg,soto_ayam
soto_ayam_Image_90.jpg,soto_ayam
soto_ayam_Image_91.jpg,soto_ayam
soto_ayam_Image_92.jpg,soto_ayam
soto_ayam_Image_93.jpg,soto_ayam
soto_ayam_Image_94.jpg,soto_ayam
soto_ayam_Image_95.jpg,soto_ayam
soto_ayam_Image_96.jpg,soto_ayam
soto_ayam_Image_97.jpg,soto_ayam
soto_ayam_Image_98.jpg,soto_ayam
soto_ayam_Image_99.jpg,soto_ayam
val_bakso_Image_1.jpg,bakso
val_bakso_Image_10.jpg,bakso
val_bakso_Image_11.jpg,bakso
val_bakso_Image_12.jpg,bakso
val_bakso_Image_13.jpg,bakso
val_bakso_Image_14.jpg,bakso
val_bakso_Image_15.jpg,bakso
val_bakso_Image_16.jpg,bakso
val_bakso_Image_17.jpg,bakso
val_bakso_Image_18.jpg,bakso
val_bakso_Image_19.jpg,bakso
val_bakso_Image_2.jpg,bakso
val_bakso_Image_20.jpg,bakso
val_bakso_Image_21.jpg,bakso
val_bakso_Image_22.jpg,bakso
val_bakso_Image_23.JPG,bakso
val_bakso_Image_24.jpg,bakso
val_bakso_Image_25.jpg,bakso
val_bakso_Image_26.jpg,bakso
val_bakso_Image_27.jpg,bakso
val_bakso_Image_28.jpg,bakso
val_bakso_Image_29.jpg,bakso
val_bakso_Image_3.jpg,bakso
val_bakso_Image_30.jpg,bakso
val_bakso_Image_31.webp,bakso
val_bakso_Image_32.jpg,bakso
val_bakso_Image_33.jpeg,bakso
val_bakso_Image_34.jpg,bakso
val_bakso_Image_35.jpg,bakso
val_bakso_Image_36.jpg,bakso
val_bakso_Image_37.jpg,bakso
val_bakso_Image_38.jpg,bakso
val_bakso_Image_39.png,bakso
val_bakso_Image_4.jpg,bakso
val_bakso_Image_40.jpeg,bakso
val_bakso_Image_41.jpg,bakso
val_bakso_Image_42.jpeg,bakso
val_bakso_Image_43.jpeg,bakso
val_bakso_Image_44.jpg,bakso
val_bakso_Image_45.jpg,bakso
val_bakso_Image_46.jpg,bakso
val_bakso_Image_47.jpg,bakso
val_bakso_Image_48.jpg,bakso
val_bakso_Image_49.jpeg,bakso
val_bakso_Image_5.jpg,bakso
val_bakso_Image_50.jpg,bakso
val_bakso_Image_6.jpg,bakso
val_bakso_Image_7.jpg,bakso
val_bakso_Image_8.jpg,bakso
val_bakso_Image_9.jpg,bakso
val_gado_gado_Image_1.jpg,gado_gado
val_gado_gado_Image_10.jpg,gado_gado
val_gado_gado_Image_11.jpg,gado_gado
val_gado_gado_Image_12.jpg,gado_gado
val_gado_gado_Image_13.jpg,gado_gado
val_gado_gado_Image_14.jpg,gado_gado
val_gado_gado_Image_15.jpg,gado_gado
val_gado_gado_Image_16.png,gado_gado
val_gado_gado_Image_17.jpg,gado_gado
val_gado_gado_Image_18.jpg,gado_gado
val_gado_gado_Image_19.jpg,gado_gado
val_gado_gado_Image_2.jpg,gado_gado
val_gado_gado_Image_20.png,gado_gado
val_gado_gado_Image_21.jpg,gado_gado
val_gado_gado_Image_22.jpg,gado_gado
val_gado_gado_Image_23.jpg,gado_gado
val_gado_gado_Image_24.jpg,gado_gado
val_gado_gado_Image_25.jpg,gado_gado
val_gado_gado_Image_26.jpg,gado_gado
val_gado_gado_Image_27.jpg,gado_gado
val_gado_gado_Image_28.jpg,gado_gado
val_gado_gado_Image_29.jpg,gado_gado
val_gado_gado_Image_3.jpg,gado_gado
val_gado_gado_Image_30.jpg,gado_gado
val_gado_gado_Image_31.jpg,gado_gado
val_gado_gado_Image_32.jpg,gado_gado
val_gado_gado_Image_33.jpg,gado_gado
val_gado_gado_Image_34.jpg,gado_gado
val_gado_gado_Image_35.jpg,gado_gado
val_gado_gado_Image_36.jpg,gado_gado
val_gado_gado_Image_37.jpg,gado_gado
val_gado_gado_Image_38.jpg,gado_gado
val_gado_gado_Image_39.jpg,gado_gado
val_gado_gado_Image_4.jpg,gado_gado
val_gado_gado_Image_40.jpg,gado_gado
val_gado_gado_Image_41.jpg,gado_gado
val_gado_gado_Image_42.jpg,gado_gado
val_gado_gado_Image_43.jpg,gado_gado
val_gado_gado_Image_44.jpg,gado_gado
val_gado_gado_Image_45.jpg,gado_gado
val_gado_gado_Image_46.jpg,gado_gado
val_gado_gado_Image_47.jpg,gado_gado
val_gado_gado_Image_48.jpg,gado_gado
val_gado_gado_Image_49.jpg,gado_gado
val_gado_gado_Image_5.jpeg,gado_gado
val_gado_gado_Image_50.jpg,gado_gado
val_gado_gado_Image_6.jpg,gado_gado
val_gado_gado_Image_7.jpg,gado_gado
val_gado_gado_Image_8.jpg,gado_gado
val_gado_gado_Image_9.jpg,gado_gado
val_nasi_goreng_Image_1.jpg,nasi_goreng
val_nasi_goreng_Image_10.jpg,nasi_goreng
val_nasi_goreng_Image_11.jpg,nasi_goreng
val_nasi_goreng_Image_12.jpg,nasi_goreng
val_nasi_goreng_Image_13.jpg,nasi_goreng
val_nasi_goreng_Image_14.jpg,nasi_goreng
val_nasi_goreng_Image_15.jpg,nasi_goreng
val_nasi_goreng_Image_16.jpg,nasi_goreng
val_nasi_goreng_Image_17.jpg,nasi_goreng
val_nasi_goreng_Image_18.jpg,nasi_goreng
val_nasi_goreng_Image_19.png,nasi_goreng
val_nasi_goreng_Image_2.jpg,nasi_goreng
val_nasi_goreng_Image_20.jpg,nasi_goreng
val_nasi_goreng_Image_21.jpg,nasi_goreng
val_nasi_goreng_Image_22.jpg,nasi_goreng
val_nasi_goreng_Image_23.jpg,nasi_goreng
val_nasi_goreng_Image_24.jpg,nasi_goreng
val_nasi_goreng_Image_25.jpg,nasi_goreng
val_nasi_goreng_Image_26.jpg,nasi_goreng
val_nasi_goreng_Image_27.jpeg,nasi_goreng
val_nasi_goreng_Image_28.jpg,nasi_goreng
val_nasi_goreng_Image_29.jpg,nasi_goreng
val_nasi_goreng_Image_3.jpg,nasi_goreng
val_nasi_goreng_Image_30.jpg,nasi_goreng
val_nasi_goreng_Image_31.jpg,nasi_goreng
val_nasi_goreng_Image_32.jpg,nasi_goreng
val_nasi_goreng_Image_33.jpg,nasi_goreng
val_nasi_goreng_Image_34.jpg,nasi_goreng
val_nasi_goreng_Image_35.jpg,nasi_goreng
val_nasi_goreng_Image_36.jpg,nasi_goreng
val_nasi_goreng_Image_37.jpg,nasi_goreng
val_nasi_goreng_Image_38.jpg,nasi_goreng
val_nasi_goreng_Image_39.jpg,nasi_goreng
val_nasi_goreng_Image_4.jpg,nasi_goreng
val_nasi_goreng_Image_40.png,nasi_goreng
val_nasi_goreng_Image_41.jpg,nasi_goreng
val_nasi_goreng_Image_42.jpg,nasi_goreng
val_nasi_goreng_Image_43.jpg,nasi_goreng
val_nasi_goreng_Image_44.jpg,nasi_goreng
val_nasi_goreng_Image_45.jpg,nasi_goreng
val_nasi_goreng_Image_46.webp,nasi_goreng
val_nasi_goreng_Image_47.jpg,nasi_goreng
val_nasi_goreng_Image_48.jpg,nasi_goreng
val_nasi_goreng_Image_49.jpeg,nasi_goreng
val_nasi_goreng_Image_5.jpg,nasi_goreng
val_nasi_goreng_Image_50.jpg,nasi_goreng
val_nasi_goreng_Image_6.jpg,nasi_goreng
val_nasi_goreng_Image_7.jpg,nasi_goreng
val_nasi_goreng_Image_8.jpg,nasi_goreng
val_nasi_goreng_Image_9.jpg,nasi_goreng
val_rendang_Image_1.jpg,rendang
val_rendang_Image_10.jpg,rendang
val_rendang_Image_11.jpg,rendang
val_rendang_Image_12.jpg,rendang
val_rendang_Image_13.jpg,rendang
val_rendang_Image_14.jpg,rendang
val_rendang_Image_15.jpg,rendang
val_rendang_Image_16.jpg,rendang
val_rendang_Image_17.jpg,rendang
val_rendang_Image_18.jpg,rendang
val_rendang_Image_19.jpg,rendang
val_rendang_Image_2.jpg,rendang
val_rendang_Image_20.jpg,rendang
val_rendang_Image_21.jpg,rendang
val_rendang_Image_22.jpg,rendang
val_rendang_Image_23.jpg,rendang
val_rendang_Image_24.JPG,rendang
val_rendang_Image_25.jpg,rendang
val_rendang_Image_26.jpg,rendang
val_rendang_Image_27.jpg,rendang
val_rendang_Image_28.jpg,rendang
val_rendang_Image_29.jpg,rendang
val_rendang_Image_3.jpg,rendang
val_rendang_Image_30.jpg,rendang
val_rendang_Image_31.jpg,rendang
val_rendang_Image_32.jpg,rendang
val_rendang_Image_33.jpg,rendang
val_rendang_Image_34.jpg,rendang
val_rendang_Image_35.JPG,rendang
val_rendang_Image_36.jpg,rendang
val_rendang_Image_37.jpg,rendang
val_rendang_Image_38.webp,rendang
val_rendang_Image_39.jpg,rendang
val_rendang_Image_4.jpg,rendang
val_rendang_Image_40.jpg,rendang
val_rendang_Image_41.jpg,rendang
val_rendang_Image_42.jpg,rendang
val_rendang_Image_43.jpg,rendang
val_rendang_Image_44.jpg,rendang
val_rendang_Image_45.jpg,rendang
val_rendang_Image_46.jpg,rendang
val_rendang_Image_47.jpg,rendang
val_rendang_Image_48.jpg,rendang
val_rendang_Image_49.jpg,rendang
val_rendang_Image_5.jpg,rendang
val_rendang_Image_50.JPG,rendang
val_rendang_Image_6.jpg,rendang
val_rendang_Image_7.JPG,rendang
val_rendang_Image_8.jpg,rendang
val_rendang_Image_9.png,rendang
val_soto_ayam_Image_1.jpg,soto_ayam
val_soto_ayam_Image_10.jpg,soto_ayam
val_soto_ayam_Image_11.jpg,soto_ayam
val_soto_ayam_Image_12.jpg,soto_ayam
val_soto_ayam_Image_13.webp,soto_ayam
val_soto_ayam_Image_14.jpg,soto_ayam
val_soto_ayam_Image_15.jpg,soto_ayam
val_soto_ayam_Image_16.jpg,soto_ayam
val_soto_ayam_Image_17.jpg,soto_ayam
val_soto_ayam_Image_18.jpg,soto_ayam
val_soto_ayam_Image_19.jpg,soto_ayam
val_soto_ayam_Image_2.jpg,soto_ayam
val_soto_ayam_Image_20.jpg,soto_ayam
val_soto_ayam_Image_21.jpg,soto_ayam
val_soto_ayam_Image_22.jpg,soto_ayam
val_soto_ayam_Image_23.jpg,soto_ayam
val_soto_ayam_Image_24.jpg,soto_ayam
val_soto_ayam_Image_25.jpg,soto_ayam
val_soto_ayam_Image_26.jpg,soto_ayam
val_soto_ayam_Image_27.jpg,soto_ayam
val_soto_ayam_Image_28.jpg,soto_ayam
val_soto_ayam_Image_29.jpg,soto_ayam
val_soto_ayam_Image_3.jpg,soto_ayam
val_soto_ayam_Image_30.jpg,soto_ayam
val_soto_ayam_Image_31.jpg,soto_ayam
val_soto_ayam_Image_32.jpg,soto_ayam
val_soto_ayam_Image_33.jpg,soto_ayam
val_soto_ayam_Image_34.jpg,soto_ayam
val_soto_ayam_Image_35.webp,soto_ayam
val_soto_ayam_Image_36.jpg,soto_ayam
val_soto_ayam_Image_37.jpg,soto_ayam
val_soto_ayam_Image_38.webp,soto_ayam
val_soto_ayam_Image_39.jpg,soto_ayam
val_soto_ayam_Image_4.jpg,soto_ayam
val_soto_ayam_Image_40.jpg,soto_ayam
val_soto_ayam_Image_41.jpg,soto_ayam
val_soto_ayam_Image_42.jpg,soto_ayam
val_soto_ayam_Image_43.jpg,soto_ayam
val_soto_ayam_Image_44.jpg,soto_ayam
val_soto_ayam_Image_45.jpg,soto_ayam
val_soto_ayam_Image_46.jpg,soto_ayam
val_soto_ayam_Image_47.jpg,soto_ayam
val_soto_ayam_Image_48.jpg,soto_ayam
val_soto_ayam_Image_49.jpeg,soto_ayam
val_soto_ayam_Image_5.jpg,soto_ayam
val_soto_ayam_Image_50.jpg,soto_ayam
val_soto_ayam_Image_6.jpg,soto_ayam
val_soto_ayam_Image_7.jpg,soto_ayam
val_soto_ayam_Image_8.jpg,soto_ayam
val_soto_ayam_Image_9.jpeg,soto_ayam
